n,pkg,x1,y1,x2,y2,color,place,label,value,description
2,wire,220,270,270,270,gray,B2d23-B2g23
2,wire,380,100,510,150,blue,B3d6-B4a11
2,wire,290,260,350,300,blue,B2i22-B3a26
2,wire,1080,570,620,200,green,B7h53-B4j16
2,label,290,470,330,460,green,B2i43-,LEif,,Latch Enable Instruction Fetch
2,label,50,630,90,610,red,B1c59-,WEmem,,Write Enable Memory - active low
2,label,550,580,580,580,green,B4e54-B4f54,LEt,,Latch Enable - T register
2,label,50,520,90,490,red,B1c48-,CSmem,,Chip Select Memory - active low
2,label,480,210,510,230,green,-B4a19,OEt,,Output Enable T Result
2,wire,780,60,790,60,red,B5j2-Vcc
2,wire,660,120,670,120,blue,GND-B5a8
2,wire,440,240,440,280,gray,B3h20-B3h24
2,wire,470,150,460,150,gray,Vcc-B3j11
2,wire,520,180,360,110,gray,B4b14-B3b7
2,wire,60,250,430,190,gray,B1d21-B3g15
2,wire,680,50,700,70,gray,B5b1-B5d3
2,wire,680,70,680,100,gray,B5b3-B5b6
2,wire,700,60,750,70,gray,B5d2-B5g3
2,wire,780,70,750,80,gray,B5j3-B5g4
2,wire,750,90,700,90,gray,B5g5-B5d5
2,wire,780,110,690,210,gray,B5j7-B5c17
2,wire,620,220,630,220,red,B4j18-Vcc
2,wire,500,280,510,280,blue,GND-B4a24
2,wire,290,440,530,320,green,B2i40-B4c28
2,wire,290,460,510,300,black,B2i42-B4a26
2,wire,370,190,280,580,gray,B3c15-B2h54
2,wire,290,430,540,330,blue,B2i39-B4d29
2,wire,370,180,590,310,gray,B3c14-B4g27
2,wire,370,170,370,160,gray,B3c13-B3c12
2,wire,360,150,300,270,gray,B3b11-B2j23
2,wire,300,160,350,140,gray,B2j12-B3a10
2,wire,290,450,520,310,gray,B2i41-B4b27
2,wire,380,150,510,350,gray,B3d11-B4a31
2,wire,540,270,530,340,gray,B4d23-B4c30
2,wire,530,180,530,260,gray,B4c14-B4c22
2,wire,460,200,510,220,gray,B3j16-B4a18
2,wire,610,350,600,250,blue,B4i31-B4h21
2,wire,40,310,110,500,green,B1b27-B1g46
2,wire,620,360,610,270,black,B4j32-B4i23
2,wire,600,340,590,230,gray,B4h30-B4g19
2,wire,600,240,440,580,gray,B4h20-B3h54
2,wire,750,550,620,260,blue,B5g51-B4j22
2,wire,140,510,180,510,blue,B1j47-GND
2,wire,140,520,180,520,blue,B1j48-GND
2,label,720,130,760,130,orange,-B5h9,SHRT,,Shift result right by 1
2,wire,470,160,460,160,gray,Vcc-B3j12
2,wire,620,680,630,670,gray,B4j64-Vcc
2,wire,500,540,510,540,gray,GND-B4a50
2,wire,530,500,530,490,gray,B4c46-B4c45
2,wire,540,500,540,510,gray,B4d46-B4d47
2,wire,530,510,530,520,gray,B4c47-B4c48
2,wire,540,520,540,530,gray,B4d48-B4d49
2,wire,530,530,530,540,gray,B4c49-B4c50
2,wire,540,540,540,550,gray,B4d50-B4d51
2,wire,530,550,530,560,gray,B4c51-B4c52
2,wire,530,600,530,610,gray,B4c56-B4c57
2,wire,540,610,540,620,gray,B4d57-B4d58
2,wire,530,620,530,630,gray,B4c58-B4c59
2,wire,540,600,540,560,gray,B4d56-B4d52
2,wire,860,70,1240,410,blue,B6d3-B8h37
2,wire,540,230,670,50,green,B4d19-B5a1
2,wire,1010,290,1080,430,red,B7c25-B7h39
2,wire,860,250,1090,450,blue,B6d21-B7i41
2,wire,1260,380,1270,380,red,B8j34-Vcc
2,wire,1140,440,1150,440,blue,GND-B8a40
2,wire,1260,390,1270,390,gray,B8j35-Vcc
2,wire,1270,430,1260,430,gray,Vcc-B8j39
2,wire,1100,430,1150,420,gray,B7j39-B8a38
2,wire,1100,410,1150,410,gray,B7j37-B8a37
2,wire,1170,350,1170,400,gray,B8c31-B8c36
2,wire,1230,420,1180,420,gray,B8g38-B8d38
2,wire,1160,430,1160,390,gray,B8b39-B8b35
2,wire,620,390,630,390,red,B4j35-Vcc
2,wire,500,450,510,450,blue,GND-B4a41
2,wire,620,400,630,400,gray,B4j36-Vcc
2,wire,460,390,470,390,red,B3j35-Vcc
2,wire,340,450,350,450,blue,GND-B3a41
2,wire,180,360,190,360,blue,GND-B2a32
2,wire,300,300,310,300,red,B2j26-Vcc
2,wire,140,310,150,310,red,B1j27-Vcc
2,wire,140,390,150,390,red,B1j35-Vcc
2,wire,20,450,30,450,blue,GND-B1a41
2,wire,620,410,630,410,gray,B4j37-Vcc
2,wire,620,420,630,420,gray,B4j38-Vcc
2,wire,620,430,630,430,gray,B4j39-Vcc
2,wire,540,420,590,430,gray,B4d38-B4g39
2,wire,460,430,470,430,gray,B3j39-Vcc
2,wire,380,420,430,430,gray,B3d38-B3g39
2,wire,460,410,470,410,gray,B3j37-Vcc
2,wire,380,400,430,410,gray,B3d36-B3g37
2,wire,540,400,590,410,gray,B4d36-B4g37
2,wire,50,120,120,180,gray,B1c8-B1h14
2,wire,20,430,30,430,gray,GND-B1a39
2,wire,30,440,20,440,gray,B1a40-GND
2,wire,140,430,220,340,red,B1j39-B2d30
2,wire,140,440,270,430,blue,B1j40-B2g39
2,wire,140,450,270,440,green,B1j41-B2g40
2,wire,110,120,270,460,black,B1g8-B2g42
2,wire,280,340,280,450,gray,B2h30-B2h41
2,wire,140,420,270,400,green,B1j38-B2g36
2,wire,140,360,190,350,green,B1j32-B2a31
2,wire,140,410,270,390,blue,B1j37-B2g35
2,wire,140,330,190,320,blue,B1j29-B2a28
2,wire,300,310,280,410,gray,B2j27-B2h37
2,wire,110,100,270,420,black,B1g6-B2g38
2,wire,60,340,110,340,gray,B1d30-B1g30
2,wire,190,80,50,410,black,B2a4-B1c37
2,wire,220,330,270,360,red,B2d29-B2g32
2,wire,140,400,220,310,red,B1j36-B2d27
2,wire,220,300,270,330,red,B2d26-B2g29
2,wire,130,320,200,110,blue,B1i28-B2b7
2,wire,60,350,110,370,gray,B1d31-B1g33
2,wire,350,390,50,360,gray,B3a35-B1c32
2,wire,130,350,270,100,green,B1i31-B2g6
2,wire,110,290,40,630,green,B1g25-B1b59
2,wire,380,440,370,490,gray,B3d40-B3c45
2,wire,430,450,210,490,gray,B3g41-B2c45
2,wire,540,440,530,480,gray,B4d40-B4c44
2,wire,460,420,510,410,green,B3j38-B4a37
2,wire,200,80,350,260,black,B2b4-B3a22
2,wire,40,360,40,400,black,B1b32-B1b36
2,wire,60,390,510,390,black,B1d35-B4a35
2,wire,380,410,430,420,green,B3d37-B3g38
2,wire,130,200,360,410,green,B1i16-B3b37
2,wire,440,340,530,640,blue,B3h30-B4c60
2,wire,440,370,530,650,green,B3h33-B4c61
2,wire,380,330,530,670,black,B3d29-B4c63
2,wire,380,360,530,660,gray,B3d32-B4c62
2,wire,460,670,600,670,black,B3j63-B4h63
2,wire,460,660,600,660,gray,B3j62-B4h62
2,wire,460,650,600,650,green,B3j61-B4h61
2,wire,460,640,600,640,blue,B3j60-B4h60
2,wire,300,670,440,670,black,B2j63-B3h63
2,wire,460,630,600,630,black,B3j59-B4h59
2,wire,460,620,600,620,gray,B3j58-B4h58
2,wire,460,610,600,610,green,B3j57-B4h57
2,wire,460,600,600,600,blue,B3j56-B4h56
2,wire,300,630,440,630,black,B2j59-B3h59
2,wire,460,530,600,520,black,B3j49-B4h48
2,wire,300,660,440,660,gray,B2j62-B3h62
2,wire,300,620,440,620,gray,B2j58-B3h58
2,wire,300,610,440,610,green,B2j57-B3h57
2,wire,300,650,440,650,green,B2j61-B3h61
2,wire,300,510,440,510,green,B2j47-B3h47
2,wire,300,520,440,520,gray,B2j48-B3h48
2,wire,300,600,440,600,blue,B2j56-B3h56
2,wire,300,640,440,640,blue,B2j60-B3h60
2,wire,460,540,600,530,blue,B3j50-B4h49
2,wire,300,540,440,540,blue,B2j50-B3h50
2,wire,460,500,600,490,blue,B3j46-B4h45
2,wire,300,500,440,500,blue,B2j46-B3h46
2,wire,460,510,600,500,green,B3j47-B4h46
2,wire,300,550,440,550,green,B2j51-B3h51
2,wire,460,550,600,540,green,B3j51-B4h50
2,wire,460,520,600,510,gray,B3j48-B4h47
2,wire,300,560,440,560,gray,B2j52-B3h52
2,wire,460,560,600,550,gray,B3j52-B4h51
2,wire,300,530,440,530,black,B2j49-B3h49
2,wire,460,570,600,560,black,B3j53-B4h52
2,wire,300,570,440,570,black,B2j53-B3h53
2,wire,220,500,350,500,blue,B2d46-B3a46
2,wire,220,510,350,510,green,B2d47-B3a47
2,wire,380,670,670,660,black,B3d63-B5a62
2,wire,220,520,350,520,gray,B2d48-B3a48
2,wire,380,630,670,620,black,B3d59-B5a58
2,wire,220,630,350,630,black,B2d59-B3a59
2,wire,220,670,350,670,black,B2d63-B3a63
2,wire,220,570,350,570,black,B2d53-B3a53
2,wire,220,530,350,530,black,B2d49-B3a49
2,wire,380,530,670,500,black,B3d49-B5a46
2,wire,380,570,670,540,black,B3d53-B5a50
2,wire,380,520,670,490,gray,B3d48-B5a45
2,wire,220,560,350,560,gray,B2d52-B3a52
2,wire,380,560,670,530,gray,B3d52-B5a49
2,wire,220,620,350,620,gray,B2d58-B3a58
2,wire,380,620,670,610,gray,B3d58-B5a57
2,wire,220,660,350,660,gray,B2d62-B3a62
2,wire,380,660,670,650,gray,B3d62-B5a61
2,wire,220,550,350,550,green,B2d51-B3a51
2,wire,220,610,350,610,green,B2d57-B3a57
2,wire,220,650,350,650,green,B2d61-B3a61
2,wire,380,510,670,480,green,B3d47-B5a44
2,wire,380,550,670,520,green,B3d51-B5a48
2,wire,380,610,670,600,green,B3d57-B5a56
2,wire,380,650,670,640,green,B3d61-B5a60
2,wire,220,540,350,540,blue,B2d50-B3a50
2,wire,220,600,350,600,blue,B2d56-B3a56
2,wire,220,640,350,640,blue,B2d60-B3a60
2,wire,380,500,670,470,blue,B3d46-B5a43
2,wire,380,540,670,510,blue,B3d50-B5a47
2,wire,380,600,670,590,blue,B3d56-B5a55
2,wire,380,640,670,630,blue,B3d60-B5a59
2,wire,140,640,280,640,blue,B1j60-B2h60
2,wire,140,650,280,650,green,B1j61-B2h61
2,wire,140,670,280,670,black,B1j63-B2h63
2,wire,140,660,280,660,gray,B1j62-B2h62
2,wire,50,510,270,570,black,B1c47-B2g53
2,wire,50,470,280,530,black,B1c43-B2h49
2,wire,50,670,280,630,black,B1c63-B2h59
2,wire,50,660,280,620,gray,B1c62-B2h58
2,wire,50,500,270,560,gray,B1c46-B2g52
2,wire,140,490,270,520,gray,B1j45-B2g48
2,wire,50,650,280,610,green,B1c61-B2h57
2,wire,50,490,270,550,green,B1c45-B2g51
2,wire,140,480,270,510,green,B1j44-B2g47
2,wire,50,640,280,600,blue,B1c60-B2h56
2,wire,50,480,270,540,blue,B1c44-B2g50
2,wire,140,470,270,500,blue,B1j43-B2g46
2,wire,50,590,190,600,blue,B1c55-B2a56
2,wire,140,600,190,650,green,B1j56-B2a61
2,wire,140,620,190,670,black,B1j58-B2a63
2,wire,140,610,190,660,gray,B1j57-B2a62
2,wire,50,620,190,630,black,B1c58-B2a59
2,wire,50,560,190,570,black,B1c52-B2a53
2,wire,140,560,190,530,black,B1j52-B2a49
2,wire,50,610,190,620,gray,B1c57-B2a58
2,wire,50,550,190,560,gray,B1c51-B2a52
2,wire,140,550,190,520,gray,B1j51-B2a48
2,wire,50,600,190,610,green,B1c56-B2a57
2,wire,50,540,190,550,green,B1c50-B2a51
2,wire,140,540,190,510,green,B1j50-B2a47
2,wire,140,590,190,640,blue,B1j55-B2a60
2,wire,50,530,190,540,blue,B1c49-B2a50
2,wire,140,530,190,500,blue,B1j49-B2a46
2,wire,120,170,270,120,blue,B1h13-B2g8
2,wire,300,190,310,190,gray,B2j15-Vcc
2,wire,290,190,290,180,gray,B2i15-B2i14
2,wire,20,370,30,370,blue,GND-B1a33
2,wire,620,140,630,140,red,B4j10-Vcc
2,wire,500,200,510,200,blue,GND-B4a16
2,wire,220,100,510,170,green,B2d6-B4a13
2,wire,380,300,510,160,black,B3d26-B4a12
2,wire,620,150,630,150,gray,B4j11-Vcc
2,wire,610,150,610,160,gray,B4i11-B4i12
2,wire,510,140,220,90,red,B4a10-B2d5
2,wire,610,180,610,190,gray,B4i14-B4i15
2,wire,460,180,510,190,black,B3j14-B4a15
2,wire,990,60,990,90,royalblue,B7a2-B7a5
2,wire,1000,140,1000,90,royalblue,B7b10-B7b5
2,wire,990,140,990,170,royalblue,B7a10-B7a13
2,wire,1000,170,1000,220,royalblue,B7b13-B7b18
2,wire,990,250,990,220,royalblue,B7a21-B7a18
2,wire,1000,250,1000,300,royalblue,B7b21-B7b26
2,wire,1010,300,1070,380,royalblue,B7c26-B7g34
2,wire,1100,230,1100,260,royalblue,B7j19-B7j22
2,wire,1090,180,1090,230,royalblue,B7i14-B7i19
2,wire,1100,150,1100,180,royalblue,B7j11-B7j14
2,wire,1090,100,1090,150,royalblue,B7i6-B7i11
2,wire,1100,70,1100,100,royalblue,B7j3-B7j6
2,wire,1020,220,1070,230,royalblue,B7d18-B7g19
2,wire,540,150,590,210,blue,B4d11-B4g17
2,wire,620,210,670,210,blue,B4j17-B5a17
2,wire,710,210,1170,380,blue,B5e17-B8c34
2,wire,1010,490,1230,470,blue,B7c45-B8g43
2,wire,1260,120,1260,470,blue,B8j8-B8j43
2,label,550,460,580,460,blue,B4e42-B4f42,LEa,,Latch enable register A
2,label,550,380,580,380,black,B4e34-B4f34,LEb,,Latch enable register B
2,label,550,210,580,210,blue,B4e17-B4f17,PHI4,,Phase 4
2,wire,940,60,950,60,red,B6j2-Vcc
2,wire,780,80,840,80,blue,B5j4-B6b4
2,wire,780,120,1070,60,black,B5j8-B7g2
2,wire,530,170,860,60,gray,B4c13-B6d2
2,wire,590,180,590,170,gray,B4g14-B4g13
2,wire,830,120,820,120,blue,B6a8-GND
2,wire,940,100,950,100,gray,B6j6-Vcc
2,wire,940,80,1000,70,blue,B6j4-B7b3
2,wire,940,70,1090,430,red,B6j3-B7i39
2,wire,940,110,950,110,gray,B6j7-Vcc
2,wire,820,90,830,90,gray,GND-B6a5
2,wire,820,100,830,100,gray,GND-B6a6
2,wire,700,80,1150,480,blue,B5d4-B8a44
2,wire,1020,570,220,280,black,B7d53-B2d24
2,wire,220,260,430,120,red,B2d22-B3g8
2,resistor,440,110,470,130,gray,B3h7-Vcc,R03,1000
2,label,320,210,360,220,orange,-B3b18,STEP,,Stop in PHI1 if low or PHI5 if high
2,wire,60,180,430,250,red,B1d14-B3g21
2,wire,510,250,380,250,blue,B4a21-B3d21
2,wire,360,260,430,400,black,B3b22-B3g36
2,wire,300,240,350,230,gray,B2j20-B3a19
2,resistor,340,250,370,220,gray,GND-B3c18,R01,1000
2,wire,510,240,380,220,green,B4a20-B3d18
2,wire,380,240,430,260,gray,B3d20-B3g22
2,wire,380,270,430,270,gray,B3d23-B3g23
2,label,430,110,490,100,orange,B3g7-,RUN,,RUN - pull low to stop
2,wire,140,230,150,230,red,B1j19-Vcc
2,wire,20,290,30,290,blue,GND-B1a25
2,label,70,220,110,250,orange,B1e18-B1g21,DEP,,Deposit instruction - active low
2,wire,110,240,60,330,blue,B1g20-B1d29
2,resistor,120,250,150,250,gray,B1h21-Vcc,R034,1000
2,wire,120,280,120,270,gray,B1h24-B1h23
2,wire,110,270,110,260,gray,B1g23-B1g22
2,wire,130,130,270,350,black,B1i9-B2g31
2,wire,130,110,270,320,black,B1i7-B2g28
2,wire,1090,420,1230,400,blue,B7i38-B8g36
2,wire,620,280,910,550,red,B4j24-B6g51
2,label,460,70,490,70,blue,B3j3-,NLEif,,Instruction fetch latch - active low - to panel logic
2,wire,140,70,150,70,red,B1j3-Vcc
2,wire,20,130,30,130,blue,GND-B1a9
2,wire,200,240,430,90,green,B2b20-B3g5
2,wire,110,70,110,80,gray,B1g3-B1g4
2,wire,300,280,590,150,green,B2j24-B4g11
2,cap,620,170,660,170,gray,B4j13-GND,C3,47pF,Ceramic Capacitor
2,wire,1010,630,1150,620,blue,B7c59-B8a58
2,wire,1010,640,1150,630,green,B7c60-B8a59
2,wire,1010,660,1150,650,black,B7c62-B8a61
2,wire,1010,650,1150,640,gray,B7c61-B8a60
2,wire,1010,620,1150,610,black,B7c58-B8a57
2,wire,1010,610,1150,600,gray,B7c57-B8a56
2,wire,1010,600,1150,590,green,B7c56-B8a55
2,wire,1010,590,1150,560,blue,B7c55-B8a52
2,wire,1010,560,1150,550,black,B7c52-B8a51
2,wire,1010,550,1150,540,gray,B7c51-B8a50
2,wire,1010,530,1150,520,blue,B7c49-B8a48
2,wire,1010,540,1150,530,green,B7c50-B8a49
2,wire,1010,520,1150,510,black,B7c48-B8a47
2,wire,1010,510,1150,500,gray,B7c47-B8a46
2,wire,1010,500,1150,490,green,B7c46-B8a45

